c24450e0-935e-4d20-b773-014fb4b22d04;Raleigh;42;false;"{""last"": ""Luana"", ""income"": 37998}"
0164761e-9051-4d26-8ed3-8dc76888e123;Diane;90;false;"{""last"": ""Mayra"", ""income"": 70101}"
7124a77b-59c6-4cac-9f76-200786447bdc;Eileen;92;false;"{""last"": ""Inez"", ""income"": 50272}"
3a5bd1e9-6445-41d7-9f4e-93522a485fa2;Duncan;26;false;"{""last"": ""Wilda"", ""income"": 42670}"
13db5d3c-243b-4eba-a8f6-cccac01e3d3a;Serita;58;false;"{""last"": ""Ryann"", ""income"": 19909}"
5e9a9850-28bb-4533-9ee2-3afb53c0ce1c;Danelle;76;false;"{""last"": ""Hung"", ""income"": 28396}"
60e1d93b-2c8b-43dd-bf7e-a0efad43f8ee;Anibal;40;false;"{""last"": ""Basil"", ""income"": 1135}"
0e5b8407-bde8-4a61-b4e1-04f2f3d6042d;Chastity;1;false;"{""last"": ""Brain"", ""income"": 68013}"
122692c4-8886-4849-a9e0-89b4d160f927;Taylor;18;false;"{""last"": ""Sherita"", ""income"": 88828}"
77ea1b11-a8d8-473c-b524-4e4acdf431b3;Jere;42;false;"{""last"": ""Rene"", ""income"": 5309}"
00a97675-9994-487b-acb5-6997b169997f;Syreeta;49;false;"{""last"": ""Rosa"", ""income"": 91642}"
7e056495-ab80-4b87-a062-269e34087345;Louis;83;true;"{""last"": ""Mack"", ""income"": 39406}"
56b628f3-cc30-4708-b6eb-a78b1df9bb77;Brett;50;false;"{""last"": ""Nicholas"", ""income"": 18661}"
e3b02c71-7f08-41ad-a381-673c3a9fbe13;Benedict;73;true;"{""last"": ""Brinda"", ""income"": 85775}"
927dfa30-9a6c-4a9c-a31b-0132f3af2f9d;Rozanne;26;true;"{""last"": ""Trena"", ""income"": 69501}"
3795541a-3c27-4327-87a7-d56c90ebc46b;Felipe;43;true;"{""last"": ""Dylan"", ""income"": 14239}"
ef6b1536-87ce-4a64-aeb5-36a99b06e1dd;Lowell;46;false;"{""last"": ""Edelmira"", ""income"": 14448}"
dbbb87c4-c02d-4705-b3db-17421702e249;Henry;70;false;"{""last"": ""Carolyne"", ""income"": 48168}"
8a58eda4-a027-479d-a7a9-43a296bc321e;Lino;14;true;"{""last"": ""Joetta"", ""income"": 87819}"
3050b3cb-cdee-4792-8af7-829f87d3a7d6;Barney;52;true;"{""last"": ""Eula"", ""income"": 53470}"
8cc54708-bb46-4bed-b410-742828b70982;Terrence;64;false;"{""last"": ""Otilia"", ""income"": 77347}"
6dfa9b6a-81b4-48bb-9086-1b5db1d35022;Jay;38;false;"{""last"": ""Georgianna"", ""income"": 53880}"
04024c5a-bf80-4fd5-8b55-921906265c2f;Wendolyn;91;false;"{""last"": ""Flora"", ""income"": 27219}"
ef7d9e45-85ce-48fe-8c1e-add2becb8798;Jalisa;97;true;"{""last"": ""Leighann"", ""income"": 33660}"
363e4ccc-16af-4fb6-945e-4616ede97863;Callie;85;false;"{""last"": ""Alva"", ""income"": 93360}"
90e3d1e5-c8fd-408d-88d2-ce9d8a34f3cb;Dayna;11;false;"{""last"": ""Josie"", ""income"": 79211}"
504d7068-ec25-4b0f-98cf-3eb293c8373e;Sharie;38;false;"{""last"": ""Solomon"", ""income"": 3176}"
59561f58-22ee-4c21-9682-f1915c1e9840;Luciano;35;false;"{""last"": ""Kerry"", ""income"": 37490}"
b03c6da2-1d07-4c31-b69e-88b6b43ab58e;Nia;62;false;"{""last"": ""Velva"", ""income"": 98923}"
95f91d2b-2516-4c38-a8d6-23d680fd7a8b;Dudley;30;true;"{""last"": ""Loriann"", ""income"": 15571}"
7894ccf3-b42f-4435-8c24-322117a73f23;Sammy;41;false;"{""last"": ""Katie"", ""income"": 46083}"
550867d3-56e9-480a-9412-d0456a6e5aff;Jonathon;21;false;"{""last"": ""Lala"", ""income"": 66921}"
0f352b59-cf31-4ca2-909d-e71fc93d4148;Drew;94;true;"{""last"": ""Casimira"", ""income"": 4703}"
ee8b48c9-62e8-43aa-bd2c-4d96a33122df;Jacquelyn;10;true;"{""last"": ""Tyron"", ""income"": 96379}"
55ba2e61-c849-479a-86e9-751312da64a6;Lakeshia;8;false;"{""last"": ""Oralia"", ""income"": 53229}"
406fdecf-f90e-4a90-9973-ba604110fc55;Stephen;29;true;"{""last"": ""Dara"", ""income"": 89006}"
3c82698e-d8a8-4bfa-851a-31b93f935b33;Benton;94;false;"{""last"": ""Albina"", ""income"": 51780}"
516b426f-bbe6-4601-b179-3f2bc5861c56;Sanjuana;26;false;"{""last"": ""Zackary"", ""income"": 4976}"
d146d893-8df7-4aeb-b76c-2bc2de48c7a6;Zenia;25;true;"{""last"": ""Eva"", ""income"": 92517}"
85600874-da6c-46a4-a7fe-5908d20dd46a;Tinisha;95;true;"{""last"": ""Velia"", ""income"": 96762}"
00272c72-e1db-4665-aa8c-9619efbae1a6;Nanci;8;true;"{""last"": ""Larae"", ""income"": 19191}"
2996b120-ab1f-49c9-ac02-bb2875e16e51;Colette;84;true;"{""last"": ""Freeman"", ""income"": 1137}"
c571c546-e4e7-4fc9-9927-43655d91dabe;Elina;8;true;"{""last"": ""Starr"", ""income"": 9155}"
a1788b07-934e-44f1-9eba-b7bc6227447b;Sean;52;true;"{""last"": ""Sharleen"", ""income"": 99592}"
312f857d-4acc-45b7-a1b3-15ac734ae6f4;Monroe;92;false;"{""last"": ""Denice"", ""income"": 60301}"
a174f2aa-fd75-49d8-9cd9-594982abad76;Max;83;false;"{""last"": ""Del"", ""income"": 37790}"
80babb89-c880-4f42-a710-e8a1da62dbfe;Ruben;50;true;"{""last"": ""Corrina"", ""income"": 88448}"
96bcea2c-9e83-4b43-bbb7-71bc7ebbe078;Karry;2;false;"{""last"": ""Toby"", ""income"": 70711}"
4f36f31b-55d6-4204-bc22-20251926c8ac;Sandra;40;false;"{""last"": ""Cheyenne"", ""income"": 78765}"
66895214-63d9-4f22-98f5-e6e3497a7c5e;Lupe;0;true;"{""last"": ""Danial"", ""income"": 63430}"
856cb81f-5ec3-478f-95f2-26f4714b449d;Don;84;false;"{""last"": ""Ashely"", ""income"": 6427}"
be7f5a6e-fd6e-4e5d-90ec-2139c3791cfb;Stacy;84;false;"{""last"": ""Marcos"", ""income"": 4105}"
aa64bdb2-c48c-4069-b3ff-e4c29b676ff6;Wilhelmina;75;false;"{""last"": ""Rodrick"", ""income"": 93697}"
838758a1-a9a7-47c4-ba05-ce55b7457235;Veda;81;true;"{""last"": ""Rheba"", ""income"": 16210}"
068406cc-8c0a-426a-b2a5-b200c32239db;Jerilyn;24;false;"{""last"": ""Shantelle"", ""income"": 13762}"
4906d2fe-927d-4c58-8ff0-f1d5d09de552;Antoine;9;false;"{""last"": ""Catherin"", ""income"": 80283}"
0cfc07b0-5077-4f43-af46-faeb39353735;Emelia;2;false;"{""last"": ""Curtis"", ""income"": 19216}"
5c33600c-8154-4088-b2c1-8611fa2d5009;Rebecka;42;false;"{""last"": ""Abdul"", ""income"": 60918}"
9090cd1e-0d5b-4f5a-8912-c3dd0a8d756c;Shaun;68;false;"{""last"": ""Teodoro"", ""income"": 89042}"
88097ca0-bf5c-4337-a027-b351e39f56b2;Winford;64;true;"{""last"": ""Susann"", ""income"": 41290}"
3b2b4923-34b1-46fb-bb5f-403b42790568;Hiram;48;false;"{""last"": ""Porter"", ""income"": 81075}"
0d913331-60c9-4fe1-b936-c3e4205dab40;Wm;37;false;"{""last"": ""Arnita"", ""income"": 21215}"
685158ce-0fe0-40ff-8ed1-3f5f206c8052;Lavon;4;false;"{""last"": ""Arcelia"", ""income"": 11843}"
7e03c1df-c259-4e4c-b971-65346cde1bf4;Stevie;82;true;"{""last"": ""Glennis"", ""income"": 14383}"
a4e72dbe-d7e9-4683-b0e8-04fb25359fbe;Nisha;77;true;"{""last"": ""Leonard"", ""income"": 9354}"
85ad2d70-ad09-4107-a517-8094a65f48f9;Cleo;35;true;"{""last"": ""Rico"", ""income"": 60640}"
08c35f5f-212b-420e-a990-365c91af6e10;Abe;83;true;"{""last"": ""Lou"", ""income"": 42443}"
4b6394ba-a0b6-4690-a085-64b8a3451554;Regina;12;true;"{""last"": ""Cuc"", ""income"": 27289}"
f87ccd14-213d-4e7c-91d0-dbfc05aafe1a;Jenise;34;false;"{""last"": ""Reinaldo"", ""income"": 91539}"
b7c64d64-25a9-4b29-8344-4e934aee7554;Brendan;86;true;"{""last"": ""Daniell"", ""income"": 32766}"
7e741bd5-03ba-4590-965b-f80a10e9144d;Ivan;33;false;"{""last"": ""Trenton"", ""income"": 17734}"
96cbd3a2-5395-4be0-b813-a91b31d03346;Elvina;97;false;"{""last"": ""Eura"", ""income"": 40498}"
14ae8532-cb63-4144-ab91-1656ac90c9a6;Terrance;35;false;"{""last"": ""Laurence"", ""income"": 22079}"
70e3485f-ea63-4f3e-91c7-077cd30946c5;Alline;7;false;"{""last"": ""Teressa"", ""income"": 12866}"
b125cc0b-97d8-4aa8-8c07-ce1efcfe892f;Sterling;24;true;"{""last"": ""Gwendolyn"", ""income"": 38104}"
bbb1f354-433d-4fae-9f87-706c99ff1367;Harlan;16;true;"{""last"": ""Micha"", ""income"": 60084}"
ebb26c6e-38f6-47d4-9d12-176e2d5b2bda;Twanna;49;true;"{""last"": ""Gino"", ""income"": 64296}"
64f083e1-aff4-4606-be59-30e235738c5b;Lonny;37;true;"{""last"": ""Ashanti"", ""income"": 14438}"
a5896f43-e201-4ade-976e-667c2402493f;Kristle;97;true;"{""last"": ""Jason"", ""income"": 35640}"
68271731-43b3-496c-8c5f-b6489988cc2f;Laverne;96;true;"{""last"": ""Romaine"", ""income"": 49106}"
1f36f75f-c1bc-4a35-a9ce-ad980a2cb0b2;Judith;86;false;"{""last"": ""Fred"", ""income"": 36522}"
af7f062c-86a6-4f94-9c0d-82c089232d53;Bill;0;true;"{""last"": ""Keith"", ""income"": 94496}"
29322274-fb8d-4258-b760-eb960069e24d;Pete;74;false;"{""last"": ""Shauna"", ""income"": 18674}"
c65ad1f0-c5c5-4f87-8682-bcac671fa974;Gary;13;false;"{""last"": ""Bill"", ""income"": 52748}"
0dd6742c-15b1-4a71-83d5-04f1ac88c8f7;Walton;63;true;"{""last"": ""Suzette"", ""income"": 88725}"
a0e7102b-a7e3-4191-9a60-b83a4e2ff35c;Elton;52;true;"{""last"": ""Bryant"", ""income"": 1587}"
70153950-7cdc-4105-8d6f-81ed841e3619;Lula;14;false;"{""last"": ""Lindsay"", ""income"": 4080}"
820cd9ce-fd36-4853-bea0-cf18e8072c9e;Andre;11;true;"{""last"": ""Gary"", ""income"": 7698}"
af307112-9783-4bf7-a8bf-e19562d0f4fd;Leon;19;false;"{""last"": ""Joesph"", ""income"": 16356}"
1eb45fa6-4204-4487-b926-056c8aeccb32;Terese;75;false;"{""last"": ""Katelyn"", ""income"": 63453}"
e932b0cb-0c96-4e59-8f6e-63c16b78b3ed;Julio;37;true;"{""last"": ""Ivana"", ""income"": 87901}"
2883268a-510d-4857-900b-9f0c2b28f647;Jorge;46;true;"{""last"": ""Kay"", ""income"": 95586}"
daf15115-d0a7-4aac-93cf-50b59e392746;Tad;55;true;"{""last"": ""Lakesha"", ""income"": 4789}"
73e69c50-7fb8-4cf8-9d67-ac015936313a;Austin;53;false;"{""last"": ""Lane"", ""income"": 14146}"
9246eff4-9595-4db5-a0a2-50779a3af0c4;Liliana;51;true;"{""last"": ""Winnifred"", ""income"": 30670}"
10e2c8aa-7d79-47e5-80de-359cd4241030;Rodolfo;8;true;"{""last"": ""Kristofer"", ""income"": 62277}"
686fefc8-b171-4cb2-822a-2cbd6dc30ebf;Ernie;6;false;"{""last"": ""Ferdinand"", ""income"": 69597}"
3a6cb5be-c08c-4b0d-aa6e-3f8154eacfa7;Emmanuel;82;false;"{""last"": ""Roosevelt"", ""income"": 47999}"
4cbb395d-1027-40b7-bb24-3e932f7720fb;Delfina;0;false;"{""last"": ""Angelo"", ""income"": 49126}"
7a5bfad1-ac8f-4ddb-9ecf-4dc66d6766dc;Paulene;83;false;"{""last"": ""Trinidad"", ""income"": 38604}"
5478f860-2789-493f-a475-ae4e68eb81fc;Clark;89;true;"{""last"": ""Charlsie"", ""income"": 61979}"
68a84861-d8e6-4e07-8157-c866ac3ab134;Charles;69;true;"{""last"": ""Jonathan"", ""income"": 8417}"
85bb4816-2f41-4e8e-aacb-fef8704633eb;Bok;91;false;"{""last"": ""Will"", ""income"": 17429}"
afd56b3c-2c07-46af-a959-bd83658887da;Inger;85;false;"{""last"": ""Eusebia"", ""income"": 31402}"
6b74c662-52d4-40ae-ba58-bae62d46259e;Teresita;7;true;"{""last"": ""Danielle"", ""income"": 52861}"
f12e2451-4568-4277-8ea9-e379952b4294;Brenton;15;true;"{""last"": ""Danny"", ""income"": 47777}"
de096d1e-6369-408a-95a9-c5ec1ce1d3b5;Tawanna;24;false;"{""last"": ""Alissa"", ""income"": 6679}"
4fa450ae-b7d9-4b42-9be6-9e0bf1319323;Tonette;81;false;"{""last"": ""Cathie"", ""income"": 75791}"
