00893065-1166-4874-8040-a81a5c9be677;7e03c1df-c259-4e4c-b971-65346cde1bf4;Loralee;54;false;"{""last"": ""Jae"", ""income"": 36543}"
1ba56025-500e-43bb-89d2-ed7e3698ce18;2996b120-ab1f-49c9-ac02-bb2875e16e51;Garth;33;false;"{""last"": ""Courtney"", ""income"": 51573}"
51f098c7-1e4f-4736-b05a-ad4d143e88bd;4f36f31b-55d6-4204-bc22-20251926c8ac;Kerry;49;false;"{""last"": ""Marta"", ""income"": 23913}"
d99d544a-de21-44bf-a837-d17676db9f4a;068406cc-8c0a-426a-b2a5-b200c32239db;Lorenza;71;true;"{""last"": ""Donovan"", ""income"": 47905}"
0e4adcd7-c4b6-40e8-a27b-c9ce0eeea0a5;73e69c50-7fb8-4cf8-9d67-ac015936313a;Roland;9;false;"{""last"": ""Herschel"", ""income"": 62845}"
b751676d-c915-4c8c-8da1-48571b69c4c1;aa64bdb2-c48c-4069-b3ff-e4c29b676ff6;Olimpia;77;true;"{""last"": ""Darwin"", ""income"": 9397}"
b10f5e2b-6e6a-46eb-903e-c25f5ea10226;59561f58-22ee-4c21-9682-f1915c1e9840;Brandi;84;true;"{""last"": ""Jayson"", ""income"": 29629}"
70f9b1ad-970b-4403-b788-801be39c6b9f;685158ce-0fe0-40ff-8ed1-3f5f206c8052;Mariam;29;true;"{""last"": ""Harrison"", ""income"": 20899}"
2e26e628-3b57-4986-843e-3eb3bdd68d8f;4cbb395d-1027-40b7-bb24-3e932f7720fb;Tomas;9;true;"{""last"": ""Chantell"", ""income"": 35276}"
969c27a1-60c7-4dfa-aabc-3054caa94155;80babb89-c880-4f42-a710-e8a1da62dbfe;Shiloh;14;true;"{""last"": ""Ashlyn"", ""income"": 8636}"
87268093-579f-4d92-b0cd-70e40001537a;3050b3cb-cdee-4792-8af7-829f87d3a7d6;Sol;62;false;"{""last"": ""Sonia"", ""income"": 44685}"
3492ed84-09bc-47d6-b6cc-acf9e68115ba;daf15115-d0a7-4aac-93cf-50b59e392746;Yuette;98;false;"{""last"": ""Latisha"", ""income"": 67220}"
bafa2684-8ef0-4637-a802-cb633e48763a;9246eff4-9595-4db5-a0a2-50779a3af0c4;Pura;81;false;"{""last"": ""Milan"", ""income"": 93121}"
9fc41ac5-5360-47ef-8ced-e53409c25e79;5c33600c-8154-4088-b2c1-8611fa2d5009;Judson;37;true;"{""last"": ""Nicole"", ""income"": 35101}"
e969750e-fa71-4a10-add2-ebb1734315f2;a4e72dbe-d7e9-4683-b0e8-04fb25359fbe;Trent;74;true;"{""last"": ""Theodore"", ""income"": 34635}"
22677d39-6464-407a-91e9-8240c1dcf964;3c82698e-d8a8-4bfa-851a-31b93f935b33;Preston;31;false;"{""last"": ""Norman"", ""income"": 23465}"
5482cf96-570b-4df9-a27b-870e164022d7;dbbb87c4-c02d-4705-b3db-17421702e249;Garth;75;true;"{""last"": ""Jimmie"", ""income"": 43054}"
